Species Name,Taxonomy ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Campylobacter subantarcticus,497724,,,,,,,,,,,,,,,,,0.31000000000000005,0.22,0.21,0.175,0.18
Candidatus Arthromitus sp. SFB-mouse,49118,,,,,,,,,,,,,0.71,0.6799999999999999,0.6599999999999999,0.545,0.47500000000000003,0.4,0.4,0.355,0.355
Candidatus Carsonella ruddii,114186,,,,,,,,0.01,0.01,0.005,0.0,0.0,0.0,0.051111111111111114,0.05000000000000001,0.02388888888888889,0.01388888888888889,0.007777777777777778,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444
Candidatus Kinetoplastibacterium blastocrithidii,233181,,,,,,,,,,,,,,0.76,0.78,0.76,0.695,0.625,0.61,0.585,0.58
Candidatus Liberibacter asiaticus,34021,,,,,,,,,,,,,0.91,0.8966666666666666,0.8875,0.9233333333333333,0.9608333333333333,0.9325,0.96,0.9433333333333334,0.9433333333333334
Candidatus Moranella endobia,1048758,,,,,,,,,,,,,0.92,0.91,0.9299999999999999,0.925,0.905,0.905,0.89,0.865,0.865
Candidatus Nasuia deltocephalinicola,1160784,,,,,,,,,,,,,,,0.01,0.01,0.005,0.005,0.005,0.005,0.005
Candidatus Phytoplasma australiense,59748,,,,,,,,,,0.69,0.63,0.62,0.6,0.56,0.56,0.505,0.44,0.4,0.385,0.365,0.365
Candidatus Planktophila dulcis,1884914,,,,,,,,,,,,,,,,,,,0.91,0.9,0.9
Candidatus Planktophila lacus,1884913,,,,,,,,,,,,,,,,,,,0.83,0.8066666666666666,0.8066666666666666
Candidatus Planktophila versatilis,1884905,,,,,,,,,,,,,,,,,,,0.9066666666666667,0.8866666666666666,0.8866666666666666
Candidatus Portiera aleyrodidarum,91844,,,,,,,,,,,,,,0.881,0.8770000000000001,0.8549999999999999,0.842,0.7690000000000001,0.884,0.8880000000000001,0.8880000000000001
Candidatus Profftella armatura,669502,,,,,,,,,,,,,,,0.49,0.43,0.29500000000000004,0.21999999999999997,0.2,0.195,0.195
Candidatus Sulcia muelleri,336810,,,,,,,,,,,,,,,,0.012916666666666668,0.03326190476190476,0.03866666666666667,0.046952380952380954,0.8211666666666666,0.8211666666666666
Candidatus Thioglobus singularis,1427364,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.005,0.005
Candidatus Tremblaya princeps,189385,,,,,,,,,,,,,0.955,0.955,0.9450000000000001,0.94,0.935,0.91,0.895,0.875,0.87
Capnocytophaga canimorsus,28188,,,,,,,,,,,,,0.835,0.815,0.7975000000000001,0.7625,0.7,0.67,0.8372222222222222,0.88,0.88
Capnocytophaga haemolytica,45243,,,,,,,,,,,,,,,,,,0.87,0.89,0.87,0.865
Capnocytophaga sputigena,1019,,,,,,,,,,,,,,,,,,,0.6883333333333334,0.8133333333333334,0.8133333333333334
Carboxydocella thermautotrophica,178899,,,,,,,,,,,,,,,,,,,,0.84,0.835
Carnobacterium maltaromaticum,2751,,,,,,,,,,,,,,,0.7,0.68,0.65,0.625,0.61,0.605,0.6
Caulobacter segnis,88688,,,,,,,,,,,,0.68,0.66,0.64,0.5,0.42,0.34,0.32,0.26,0.27,0.26
Caulobacter vibrioides,155892,,,,0.975,0.9475,0.9225000000000001,0.9025000000000001,0.8475,0.7775000000000001,0.7,0.8066666666666666,0.7966666666666667,0.7599999999999999,0.715,0.5950000000000001,0.49833333333333335,0.43166666666666664,0.37166666666666665,0.3316666666666666,0.6516666666666667,0.645
Cedecea neteri,158822,,,,,,,,,,,,,,,,0.31833333333333336,0.26333333333333336,0.22833333333333336,0.2933333333333334,0.25499999999999995,0.25499999999999995
Cellulomonas fimi,1708,,,,,,,,,,,,,0.71,0.63,0.32,0.22,0.2,0.16,0.1,0.08499999999999999,0.075
Cellulophaga baltica,76594,,,,,,,,,,,,,,,,0.645,0.585,0.55,0.5349999999999999,0.52,0.525
Cellulophaga lytica,979,,,,,,,,,,,,,0.74,0.71,0.71,0.7833333333333333,0.73,0.6466666666666666,0.7666666666666666,0.7433333333333333,0.7399999999999999
Chlamydia abortus,83555,,,,,,,0.99,0.99,0.98,0.97,0.965,0.96,0.55,0.33,0.325,0.55,0.54,0.785,0.52,0.645,0.6375
Chlamydia muridarum,83560,,,,,0.9962500000000001,0.9921875,0.9834375,0.9834375,0.9821875,0.9684375,0.9512499999999999,0.918125,0.9068750000000001,0.88,0.8659375,0.9677,0.9682499999999999,0.96485,0.96295,0.9821,0.9821
Chlamydia pecorum,85991,,,,,,,,,,,,,0.92,0.9166666666666666,0.9825,0.9825,0.97,0.965,0.96,0.9424999999999999,0.945
Chlamydia pneumoniae,83558,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.995,0.99375,0.99625,0.9945833333333334,0.9945833333333334,0.9916666666666666,0.9908333333333333,0.9916666666666666,0.98875,0.9874999999999999,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9924999999999999,0.9904166666666666,0.9904166666666666,0.9895833333333333,0.9895833333333333
Chlamydia psittaci,83554,,,,,,,,,,,,,0.9834000000000002,0.9916666666666668,0.9916666666666668,0.9895333333333334,0.9878666666666666,0.982,0.9795999999999999,0.9773333333333334,0.9793999999999998
Chlamydia suis,83559,,,,,,,,,,,,,,,,,,,0.61,0.8822222222222221,0.8788888888888889
Chlamydia trachomatis,813,,,0.9946004256965945,0.9931828560371516,0.9884345975232199,0.9845807856037152,0.9910484630694384,0.9903224015922157,0.988297158337019,0.9932973573639983,0.9945121185316232,0.9971776868642193,0.9971776868642193,0.9975310703228661,0.9997142857142858,0.9995966386554622,0.9994913754975674,0.999373728438744,0.999373728438744,0.9989155241043786,0.999033171163202
Chlorobium phaeobacteroides,1096,,,,,,,,0.02,0.02,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chloroflexus aurantiacus,1108,,,,,,,,,1.0,1.0,1.0,0.995,0.995,0.995,0.975,0.96,0.925,0.89,0.875,0.8300000000000001,0.825
Chromobacterium vaccinii,1108595,,,,,,,,,,,,,,,,,,0.11,0.08,0.08,0.08
Chromobacterium violaceum,536,,,,,0.98,0.97,0.93,0.79,0.76,0.67,0.66,0.57,0.5,0.47,0.32,0.25,0.18,0.15,0.14500000000000002,0.11,0.11
Chryseobacterium indologenes,253,,,,,,,,,,,,,,,,,,,0.395,0.7911111111111112,0.7911111111111112
Chryseobacterium indoltheticum,254,,,,,,,,,,,,,,,,,,,,0.275,0.275
Chryseobacterium lactis,1241981,,,,,,,,,,,,,,,,,,,,0.595,0.595
Chryseobacterium nakagawai,1241982,,,,,,,,,,,,,,,,,,,,0.595,0.5900000000000001
Chryseobacterium shandongense,1493872,,,,,,,,,,,,,,,,,,,,0.7050000000000001,0.7025
Chryseobacterium taklimakanense,536441,,,,,,,,,,,,,,,,,,,0.52,0.7200000000000001,0.7200000000000001
Citrobacter amalonaticus,35703,,,,,,,,,,,,,,,,,0.10500000000000001,0.10500000000000001,0.02,0.1366666666666667,0.13333333333333333
Citrobacter freundii,546,,,,,,,,,,,,,,,,0.07821428571428572,0.5899047619047619,0.7061904761904763,0.781142857142857,0.8337142857142859,0.8367619047619048
Citrobacter koseri,545,,,,,,,,,0.75375,0.63875,0.5875,0.57125,0.55125,0.5225,0.4925,0.4375,0.4175,0.4,0.517,0.7879999999999999,0.7849999999999999
Citrobacter werkmanii,67827,,,,,,,,,,,,,,,,,,,0.01,0.02,0.016666666666666666
Citrobacter youngae,133448,,,,,,,,,,,,,,,,,,,,0.0,0.0
Clavibacter michiganensis,28447,,,,,,,,,0.2583333333333333,0.30333333333333334,0.2833333333333333,0.26999999999999996,0.24333333333333332,0.21,0.2688888888888889,0.19666666666666666,0.35333333333333333,0.31888888888888883,0.29444444444444445,0.4511111111111112,0.41444444444444445
Clostridioides difficile,1496,,,,,,,,,,,0.6814097222222222,0.8399166666666666,0.8044652777777778,0.7895,0.7872430555555556,0.7757222222222223,0.709017973856209,0.7005679738562091,0.944056862745098,0.9903470588235294,0.9900970588235294
Clostridium acetobutylicum,1488,,,,1.0,1.0,1.0,1.0,1.0,0.97,0.9,0.83,0.83,0.88,0.865,0.865,0.835,0.76,0.65,0.645,0.585,0.585
Clostridium baratii,1561,,,,,,,,,,,,,,,,0.19,0.13,0.08,0.06,0.095,0.095
Clostridium beijerinckii,1520,,,,,,,,,0.7175,0.6225,0.605,0.5900000000000001,0.5625,0.5275,0.5175000000000001,0.6375,0.54,0.47666666666666674,0.6327777777777778,0.6750000000000002,0.6750000000000002
Clostridium botulinum,1491,,,,,,,,,0.8360476190476192,0.9578412698412698,0.9690412698412698,0.9637015873015873,0.9665968253968253,0.9642476190476191,0.9604444444444444,0.9593650793650793,0.9603015873015874,0.9766666666666668,0.9724761904761905,0.9822793650793651,0.9822793650793651
Clostridium butyricum,1492,,,,,,,,,,,,,,,,,0.57,0.7333333333333333,0.7133333333333334,0.6766666666666667,0.6766666666666667
Clostridium chauvoei,46867,,,,,,,,,,,,,,,,,,,0.5225,0.47750000000000004,0.47000000000000003
Clostridium kluyveri,1534,,,,,,,,,0.81,0.72,0.79,0.7799999999999999,0.7366666666666667,0.7133333333333334,0.7033333333333333,0.6933333333333334,0.5700000000000001,0.6033333333333333,0.59,0.5299999999999999,0.5299999999999999
Clostridium novyi,1542,,,,,,,,0.2,0.15,0.1,0.08,0.08,0.07,0.07,0.06,0.04,0.04,0.03,0.02,0.015,0.015
Clostridium pasteurianum,1501,,,,,,,,,,,,,,,0.03,0.7424999999999999,0.66625,0.7837500000000001,0.7825000000000001,0.7262500000000001,0.7262500000000001
Clostridium perfringens,1502,,,,,,0.8275,0.8106249999999999,0.8808333333333334,0.828,0.7224999999999999,0.6855,0.673,0.6311666666666665,0.6095,0.6038333333333333,0.5743333333333334,0.6391666666666667,0.7855,0.8640000000000001,0.8891666666666665,0.8891666666666665
Clostridium saccharobutylicum,169679,,,,,,,,,,,,,,,0.615,0.575,0.455,0.39,0.65125,0.5675,0.56875
Clostridium septicum,1504,,,,,,,,,,,,,,,,,,,,0.22,0.25
Clostridium sporogenes,1509,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Clostridium tetani,1513,,,,,0.95,0.89,0.88,0.87,0.78,0.54,0.49,0.47,0.42,0.37,0.4,0.365,0.235,0.175,0.165,0.125,0.125
Collimonas arenae,279058,,,,,,,,,,,,,,,,0.005,0.005,0.5166666666666667,0.51,0.45,0.4466666666666667
Collimonas fungivorans,158899,,,,,,,,,,,,,0.46,0.42,0.36,0.31,0.29,0.175,0.155,0.14500000000000002,0.14500000000000002
Collimonas pratensis,279113,,,,,,,,,,,,,,,,,,0.39,0.385,0.33999999999999997,0.33499999999999996
Collinsella aerofaciens,74426,,,,,,,,,,,,,,,,,,,0.16,0.19,0.185
Comamonas testosteroni,285,,,,,,,,,,,,,,,,0.07,0.13,0.105,0.1,0.08499999999999999,0.08499999999999999
Corynebacterium ammoniagenes,1697,,,,,,,,,,,,,,,,,,,0.84,0.81,0.81
Corynebacterium camporealensis,161896,,,,,,,,,,,,,,,,,0.8,0.76,0.77,0.68,0.68
Corynebacterium diphtheriae,1717,,,,,0.905922619047619,0.8945535714285714,0.8901488095238095,0.875,0.8674107142857143,0.8632142857142857,0.8526190476190476,0.8483928571428572,0.8300595238095237,0.9837761904761905,0.9829190476190476,0.9750523809523809,0.9690952380952382,0.9671619047619047,0.9645714285714284,0.9654095238095237,0.964742857142857
Corynebacterium glutamicum,1718,,,,,,0.9023571428571427,0.8976428571428571,0.8918571428571429,0.9145714285714286,0.9114285714285714,0.9087857142857143,0.9063571428571429,0.9,0.9068571428571428,0.929,0.932642857142857,0.9307142857142857,0.9515,0.9590714285714285,0.9567857142857144,0.9567857142857144
Corynebacterium imitans,156978,,,,,,,,,,,,,,,,0.69,0.6,0.52,0.47,0.425,0.415
Corynebacterium jeikeium,38289,,,,,,,0.015,0.015,0.015,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.005,0.0,0.0,0.3566666666666667,0.35333333333333333
Corynebacterium kutscheri,35755,,,,,,,,,,,,,,,,,0.86,0.83,0.83,0.9383333333333332,0.94
Corynebacterium pseudotuberculosis,1719,,,,,,,,,,,,0.9720158963585434,0.9829851540616247,0.9832025210084033,0.9830596638655462,0.9850764705882353,0.9959759103641457,0.9997142857142858,1.0,1.0,1.0
Corynebacterium renale,1724,,,,,,,,,,,,,,,,,,,,0.585,0.575
Corynebacterium stationis,1705,,,,,,,,,,,,,,,,,,0.7,0.7350000000000001,0.7175,0.72
Corynebacterium striatum,43770,,,,,,,,,,,,,,,,,,,0.6275,0.6074999999999999,0.6074999999999999
Corynebacterium ulcerans,65058,,,,,,,,,,,,,0.8141666666666666,0.8233333333333333,0.8206666666666667,0.8813333333333334,0.8733333333333333,0.851,0.8415000000000001,0.884,0.881
Corynebacterium urealyticum,43771,,,,,,,,,,0.825,0.81,0.8049999999999999,0.77,0.73,0.7233333333333333,0.6566666666666667,0.6033333333333334,0.5633333333333334,0.7400000000000001,0.6866666666666666,0.6766666666666666
Coxiella burnetii,777,,,,,,,,,0.985,0.994,0.9923333333333334,0.9923333333333334,0.9918333333333333,0.9918333333333333,0.9918333333333333,0.9936666666666667,0.9911666666666668,0.9938333333333332,0.9938333333333332,0.9938333333333332,0.9943333333333333
Cronobacter malonaticus,413503,,,,,,,,,,,,,,,0.66,0.57,0.3,0.24,0.23,0.16999999999999998,0.16499999999999998
Cronobacter sakazakii,28141,,,,,,,,,0.7166666666666667,0.635,0.6066666666666666,0.5966666666666667,0.5383333333333332,0.6375,0.7045833333333333,0.6308333333333334,0.7691666666666667,0.7545833333333333,0.7075,0.8025,0.8008333333333333
Cupriavidus metallidurans,119219,,,,,,,,,,,,0.61,0.61,0.58,0.47,0.41,0.37,0.27,0.25,0.20500000000000002,0.20500000000000002
Cupriavidus necator,106590,,,,,,,,0.28500000000000003,0.25,0.2,0.19,0.16,0.26666666666666666,0.24333333333333332,0.19999999999999998,0.1366666666666667,0.09666666666666668,0.07333333333333335,0.07333333333333333,0.08333333333333333,0.08
Cutibacterium acnes,1747,,,,,,0.961875,0.9572083333333333,0.9453750000000001,0.9400416666666667,0.930875,0.9277916666666666,0.9795833333333333,0.9906333333333333,0.9909333333333332,0.9945999999999999,0.9939333333333333,0.9972,0.9941333333333334,0.9934666666666667,0.9956333333333334,0.9956333333333334
Cutibacterium avidum,33010,,,,,,,,,,,,,,,0.36,0.34,0.28,0.33999999999999997,0.305,0.26,0.25
Dehalococcoides mccartyi,61435,,,,,,,0.7396,0.7270333333333333,0.7324666666666666,0.7233333333333334,0.7888999999999999,0.8497666666666668,0.8438666666666667,0.8396333333333332,0.8906000000000001,0.9125666666666667,0.9096333333333334,0.9157000000000002,0.9582666666666666,0.9563666666666666,0.9563666666666666
Deinococcus radiodurans,1299,,1.0,1.0,1.0,1.0,1.0,0.99,0.97,0.94,0.88,0.87,0.85,0.84,0.83,0.75,0.62,0.54,0.445,0.41000000000000003,0.335,0.32
Desulfitobacterium hafniense,49338,,,,,,,,0.83,0.82,0.82,0.8049999999999999,0.8,0.79,0.78,0.775,0.77,0.75,0.74,0.73,0.72,0.72
Desulfovibrio vulgaris,881,,,,,,0.93,0.91,0.91,0.75,0.7533333333333334,0.7533333333333334,0.7583333333333333,0.7483333333333333,0.74,0.7133333333333334,0.6833333333333333,0.665,0.645,0.6333333333333333,0.5966666666666667,0.595
Dickeya dadantii,204038,,,,,,,,,,,,0.75,0.71,0.67,0.62,0.55,0.45,0.44,0.16,0.12,0.12
Dickeya dianthicola,204039,,,,,,,,,,,,,,,,,,,0.26,0.215,0.215
Dickeya fangzhongdai,1778540,,,,,,,,,,,,,,,,0.41,0.3,0.26,0.73,0.365,0.355
Dickeya solani,1089444,,,,,,,,,,,,,,,,,,0.57,0.9466666666666667,0.9608333333333332,0.9608333333333332
Dickeya zeae,204042,,,,,,,,,,,0.6599999999999999,0.645,0.61,0.58,0.54,0.485,0.48666666666666664,0.4566666666666667,0.37999999999999995,0.5399999999999999,0.5333333333333333
Edwardsiella ictaluri,67780,,,,,,,,,,,,,,0.69,0.6699999999999999,0.61,0.49,0.405,0.47333333333333333,0.7466666666666666,0.7433333333333333
Edwardsiella piscicida,1263550,,,,,,,,,,,,,,,0.02,0.02,0.02,0.023333333333333334,0.02,0.02,0.27999999999999997
Edwardsiella tarda,636,,,,,,,,,,,0.505,0.585,0.56,0.54,0.52,0.485,0.32416666666666666,0.32083333333333336,0.48,0.4341666666666667,0.2791666666666667
Eggerthella lenta,84112,,,,,,,,,,,0.73,0.7,0.69,0.65,0.6,0.52,0.45,0.41,0.36,0.335,0.33
Ehrlichia chaffeensis,945,,,,,,,,0.9674999999999999,0.9566666666666667,0.9166666666666666,0.8916666666666666,0.8833333333333333,0.8483333333333333,0.8266666666666667,0.8225000000000001,0.996875,0.995625,0.9950000000000001,0.9950000000000001,0.9881249999999999,0.9881249999999999
Eikenella corrodens,539,,,,,,,,,,,,,,,,,,,0.17,0.17,0.17
Elizabethkingia anophelis,1117645,,,,,,,,,,,,,,,,0.7360416666666666,0.7422666666666666,0.8754666666666667,0.9567666666666665,0.9600666666666667,0.9600666666666667
Elizabethkingia meningoseptica,238,,,,,,,,,,,,,,,,,,,0.7949999999999999,0.8533333333333334,0.8533333333333334
Elizabethkingia miricola,172045,,,,,,,,,,,,,,,,,0.39,0.27,0.095,0.065,0.065
Enterobacter asburiae,61645,,,,,,,,,,,,,0.01,0.01,0.0075,0.005,0.005,0.005,0.005,0.005,0.005
Enterobacter cloacae,550,,,,,,,,,,,,0.16181818181818183,0.27754734848484847,0.356380303030303,0.39262121212121215,0.649519696969697,0.742518181818182,0.5091196969696969,0.8432818181818181,0.7600303030303031,0.7479272727272727
Enterobacter cloacae complex sp.,2027919,,,,,,,,,,,,,,,,,,,,0.0,0.0
Enterobacter hormaechei,158836,,,,,,,,,,,,,,,,0.10643333333333334,0.13896666666666668,0.4836333333333333,0.034999999999999996,0.18626666666666666,0.22276666666666664
Enterobacter roggenkampii,1812935,,,,,,,,,,,,,,,,,0.19,0.21333333333333335,0.06666666666666667,0.1366666666666667,0.15
Enterococcus casseliflavus,37734,,,,,,,,,,,,,,,0.79,0.75,0.71,0.72,0.55,0.53,0.54
Enterococcus durans,53345,,,,,,,,,,,,,,,,,0.7625,0.7,0.73,0.685,0.6775
Enterococcus faecalis,1351,,,,,0.9020833333333333,0.8978125,0.8913541666666667,0.8895833333333334,0.8763541666666667,0.8616666666666667,0.8407291666666666,0.8215625,0.8494666666666667,0.8806833333333334,0.8773666666666667,0.89855,0.8877333333333333,0.8943999999999999,0.9127166666666666,0.9304500000000001,0.9291833333333333
Enterococcus faecium,1352,,,,,,,,,,,,,,0.821536974789916,0.8910252100840337,0.8949781512605043,0.8989201680672269,0.9592378151260504,0.9701008403361346,0.979373949579832,0.9860882352941177
Enterococcus hirae,1354,,,,,,,,,,,,,,0.8266666666666667,0.8000000000000002,0.7533333333333333,0.6833333333333332,0.765,0.7424999999999999,0.875,0.865
Enterococcus mundtii,53346,,,,,,,,,,,,,,,0.7224999999999999,0.6799999999999999,0.6174999999999999,0.535,0.73,0.7400000000000001,0.7316666666666666
Epibacterium mobile,379347,,,,,,,,,,,,,,,,,,0.44,0.4,0.315,0.31
Erwinia amylovora,552,,,,,,,,,,,,0.9366666666666666,0.93,0.9166666666666666,0.8933333333333334,0.8566666666666668,0.8333333333333334,0.8233333333333333,0.9133333333333334,0.8733333333333334,0.8700000000000001
Erysipelothrix rhusiopathiae,1648,,,,,,,,,,,,,0.8875,0.8708333333333333,0.8894444444444445,0.8777777777777778,0.8333333333333334,0.9377777777777778,0.9377777777777778,0.9622222222222222,0.9622222222222222
Erythrobacter flavus,192812,,,,,,,,,,,,,,,,,,,0.22,0.2,0.175
Erythrobacter litoralis,39960,,,,,,,,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia albertii,208962,,,,,,,,,,,,,,,0.24833333333333335,0.24416666666666667,0.43866666666666665,0.43116666666666664,0.4734999999999999,0.6346666666666667,0.636
Escherichia coli,562,,,,0.8291687014559996,0.7756890699182158,0.7468953808892518,0.7197435669175255,0.8907354305587086,0.9051109236659659,0.9497239724722242,0.961758670469929,0.9661525598307545,0.966059153151232,0.9679484242864398,0.9667317701287159,0.9658008924451827,0.9654023696473303,0.971513213064268,0.9731964831949711,0.9731261309555246,0.9728969428981935
Ethanoligenens harbinense,253239,,,,,,,,,,,,0.9475,0.94,0.9225000000000001,0.8975,0.855,0.8200000000000001,0.7975000000000001,0.7625,0.9133333333333334,0.9133333333333334
Eubacterium limosum,1736,,,,,,,,,,,,,,,,,0.11,0.09,0.12,0.115,0.115
Faecalibacterium prausnitzii,853,,,,,,,,,,,,,,,,,,,0.355,0.3725,0.37
Fervidobacterium pennivorans,93466,,,,,,,,,,,,,,0.42,0.41,0.4,0.35,0.33,0.325,0.31000000000000005,0.32
Fibrobacter succinogenes,833,,,,,,,,,,,0.98,0.985,0.965,0.97,0.96,0.96,0.9450000000000001,0.9299999999999999,0.92,0.895,0.895
Flavobacterium anhuiense,459526,,,,,,,,,,,,,,,,,,0.46,0.46,0.46499999999999997,0.47
Flavobacterium columnare,996,,,,,,,,,,,,,,0.5766666666666667,0.57,0.5466666666666666,0.48333333333333334,0.6816666666666666,0.7308333333333333,0.6875,0.6858333333333333
Flavobacterium psychrophilum,96345,,,,,,,,,,,,,,,0.8649999999999999,0.9866666666666667,0.9820833333333333,0.9758333333333333,0.9750000000000001,0.9733333333333334,0.9733333333333334
Francisella hispaniensis,622488,,,,,,,,,,,,,0.18,0.18,0.17,0.17,0.11,0.06,0.055,0.06,0.06
Francisella noatunensis,657445,,,,,,,,,,,,,,0.6188888888888888,0.7129166666666666,0.69375,0.30374999999999996,0.40166666666666667,0.7341666666666666,0.7241666666666666,0.7233333333333334
Francisella persica,954,,,,,,,,,,,,,,,,,0.4,0.33,0.325,0.3,0.3
Francisella philomiragia,28110,,,,,,,,,,0.6411111111111111,0.6,0.5822222222222223,0.5144444444444445,0.4611111111111111,0.40444444444444444,0.3988888888888889,0.8454166666666667,0.8241666666666667,0.7629166666666666,0.74625,0.74625
Francisella tularensis,263,,,,,,,,0.9842222222222222,0.9854888888888889,0.9833722222222223,0.9833000000000001,0.9826777777777778,0.9846222222222222,0.98425,0.98425,0.98425,0.9889111111111111,0.9903944444444445,0.9901722222222222,0.9905722222222222,0.9905722222222222
Fusobacterium hwasookii,1583098,,,,,,,,,,,,,,,,,0.22999999999999998,0.19333333333333336,0.11333333333333334,0.08333333333333333,0.08333333333333333
Fusobacterium necrophorum,859,,,,,,,,,,,,,,,,,,,,0.6622222222222222,0.7399999999999999
Fusobacterium nucleatum,851,,,,0.861111111111111,0.7925,0.7038888888888888,0.6541666666666667,0.616111111111111,0.4908333333333334,0.3430555555555556,0.31416666666666665,0.295,0.26666666666666666,0.23944444444444443,0.5120833333333333,0.6570833333333334,0.8366666666666666,0.7758333333333334,0.835,0.828125,0.828125
Fusobacterium periodonticum,860,,,,,,,,,,,,,,,,,,,0.829375,0.8243750000000001,0.8243750000000001
Fusobacterium ulcerans,861,,,,,,,,,,,,,,,,,,,,0.345,0.345
Fusobacterium varium,856,,,,,,,,,,,,,,,,,,,0.055,0.3566666666666667,0.35333333333333333
Gardnerella vaginalis,2702,,,,,,,,,,,,0.5287499999999999,0.7458333333333333,0.7391666666666667,0.72625,0.7162499999999999,0.7395833333333333,0.7345833333333334,0.7358333333333333,0.7766666666666666,0.7766666666666666
Geobacillus stearothermophilus,1422,,,,,,,,,,,,,,,,,0.03,0.02,0.01,0.01,0.01
Geobacillus thermoleovorans,33941,,,,,,,,,,,,,0.145,0.13999999999999999,0.095,0.09,0.075,0.39333333333333337,0.35833333333333334,0.355,0.355
Geobacter sulfurreducens,35554,,,,,,,,,,,,0.77,0.74,0.8,0.7725,0.7275,0.665,0.5825,0.565,0.605,0.5975
Glaesserella parasuis,738,,,,,,,,,,,0.7949999999999999,0.7722222222222221,0.7522222222222222,0.7322222222222222,0.7155555555555555,0.8683333333333334,0.8375,0.8833333333333334,0.9116666666666667,0.9137500000000001,0.9137500000000001
Gluconacetobacter diazotrophicus,33996,,,,,,,,,0.74,0.735,0.73,0.6799999999999999,0.615,0.595,0.54,0.475,0.405,0.355,0.345,0.315,0.31
Gluconobacter oxydans,442,,,,,,,0.46749999999999997,0.43000000000000005,0.4225,0.3925,0.3825,0.3725,0.36,0.25666666666666665,0.23833333333333337,0.3983333333333334,0.3666666666666667,0.3516666666666666,0.47500000000000003,0.45166666666666666,0.4466666666666666
Gordonia terrae,2055,,,,,,,,,,,,,,,,,,0.46,0.41,0.385,0.37
Granulibacter bethesdensis,364410,,,,,,,,,,,,,,,,,,0.9160416666666666,0.9131250000000001,0.90625,0.90625
Haemophilus aegyptius,197575,,,,,,,,,,,,,,,,,,,,0.03,0.03
Haemophilus haemolyticus,726,,,,,,,,,,,,,,,,,,,,0.085,0.085
Haemophilus influenzae,727,0.927695707070707,0.9270517676767678,0.9097916666666667,0.8940782828282829,0.8804709595959596,0.8625593434343434,0.8507790404040405,0.8405833333333333,0.8766080808080808,0.8504575757575757,0.837359595959596,0.9395555555555555,0.9550666666666666,0.9527888888888889,0.9601515151515152,0.9645090909090909,0.9707666666666667,0.9653898989898989,0.9621030303030305,0.9860929292929292,0.9859262626262627
Haemophilus parainfluenzae,729,,,,,,,,,,,,0.47000000000000003,0.405,0.3775,0.34750000000000003,0.28,0.245,0.20500000000000002,0.1825,0.315,0.425
Hafnia alvei,569,,,,,,,,,,,,,,,,0.64,0.58,0.38249999999999995,0.36,0.5875,0.5825
Hahella sp. KA22,1628392,,,,,,,,,,,,,,,,,,,,,0.745
Halobacillus halophilus,1570,,,,,,,,,,,,,,0.98,0.98,0.97,0.96,0.93,0.905,0.885,0.88
Halobacteriovorax marinus,97084,,,,,,,,,,,,,,0.82,0.82,0.79,0.72,0.65,0.655,0.62,0.62
Helicobacter cetorum,138563,,,,,,,,,,,,,,0.045,0.04,0.04,0.035,0.02,0.015,0.015,0.015
Helicobacter cinaedi,213,,,,,,,,,,,,,,0.93,0.92375,0.90125,0.885,0.86,0.935,0.97375,0.97375
Helicobacter mustelae,217,,,,,,,,,,,,0.94,0.93,0.92,0.92,0.91,0.87,0.81,0.8,0.825,0.825
Helicobacter pylori,210,0.9675214646464646,0.9671147186147185,0.9681989898989899,0.949958152958153,0.9390430014430015,0.920824531024531,0.9111507936507938,0.9343467532467532,0.9236251082251081,0.9681568542568544,0.9770542568542568,0.9915590187590186,0.9962842712842711,0.9975637806637808,0.9977685425685425,0.9983896103896104,0.9980737373737375,0.9977336219336219,0.9981499278499278,0.9981896103896103,0.9983519480519479
Histophilus somni,731,,,,,,,,0.7933333333333333,0.7729166666666667,0.8460000000000001,0.8370000000000001,0.8240000000000001,0.8153333333333335,0.8019999999999999,0.7936666666666665,0.7786666666666666,0.736,0.693,0.9526666666666668,0.9346666666666668,0.9346666666666668
Hungateiclostridium thermocellum,1515,,,,,,,,,0.98,0.9575,0.9424999999999999,0.9375,0.9033333333333333,0.9,0.9,0.8733333333333334,0.8583333333333334,0.9333333333333332,0.9333333333333332,0.9233333333333333,0.9199999999999999
Hyphomicrobium denitrificans,53399,,,,,,,,,,,,0.04,0.03,0.02,0.02,0.01,0.005,0.005,0.005,0.005,0.005
Idiomarina loihiensis,135577,,,,,,0.99,0.99,0.98,0.98,0.97,0.97,0.97,0.96,0.95,0.965,0.955,0.9450000000000001,0.925,0.92,0.9,0.9
Intestinimonas butyriciproducens,1297617,,,,,,,,,,,,,,,,,0.58,0.54,0.54,0.54,0.475
