Species Name,Taxonomy ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Burkholderia mallei,13373,,,,,,,0.1474909915642057,0.1476467568719842,0.3207994458293912,0.3213514241103932,0.3213514241103932,0.3213514241103932,0.3213514241103932,0.3445432403116399,0.07373514162942328,0.011763933162713488,0.015197530663617852,0.015197530663617852,0.01598171795026978,0.013054416025919266,0.013054416025919266
Burkholderia multivorans,87883,,,,,,,,,0.0843881162644757,0.19415457759218555,0.19415457759218555,0.19637831969044964,0.19586730201848393,0.17270913248709358,0.12416118556135006,0.09522838045690184,0.14004919770487004,0.07351190379795643,0.067580404786529,0.05000000000000002,0.0508767574089038
Burkholderia oklahomensis,342113,,,,,,,,,,,,,,,,0.049999999999999996,0.07788880963698615,0.07359800721939873,0.0668331255192114,0.0638139657302555,0.0638139657302555
Burkholderia plantarii,41899,,,,,,,,,,,,,,,,,0.015,0.03,0.015,0.015000000000000003,0.015000000000000003
Burkholderia pseudomallei,28450,,,,,,0.003259680433558732,0.10932285164503806,0.10532361209769689,0.2808403260492568,0.281065543957277,0.2808095080316517,0.28060208342502707,0.28050649199127187,0.2861096429431201,0.038035645531529605,0.0016567499432415416,0.0019232200888624667,0.002184879577634379,0.0022095942798238417,0.002681640194087337,0.002681640194087337
Burkholderia pyrrocinia,60550,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Burkholderia stabilis,95485,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Burkholderia thailandensis,57975,,,,,,,0.20769182482038676,0.21130012554552718,0.03793268892247014,0.028917837392247108,0.027659731811586485,0.026915344394766512,0.027220804951768453,0.028185890875479604,0.07376949083312001,0.047436694657195494,0.07636706678201595,0.06983841668053799,0.05936014375544139,0.07574151951062096,0.07574151951062096
Burkholderia ubonensis,101571,,,,,,,,,,,,,,,,,0.027182510717166816,0.09684878677608719,0.0805741118474166,0.06551478840689329,0.06551478840689329
Burkholderia vietnamiensis,60552,,,,,,,,,,,,,,,,,0.05436502143433363,0.12496874609277313,0.11792476415070756,0.05123475382979798,0.05123475382979798
Campylobacter coli,195,,,,,,,,,,,,,,,0.14351713022028645,0.04815159798894416,0.014689376357687158,0.026763755549457396,0.03198306843732583,0.02795370677069898,0.02795370677069898
Campylobacter concisus,199,,,,,,,,,,,,,,,,,0.0050000000000000044,0.22484562605386735,0.21228911104120873,0.1367073110293992,0.1367073110293992
Campylobacter fetus,196,,,,,,,,0.04092299302378423,0.061342994408187856,0.060797173423575344,0.07284348179148338,0.08489645108841364,0.08282437167410252,0.07886149759210216,0.08571053783693286,0.06705485938145471,0.07822132950090334,0.01796505094775841,0.019053105608622795,0.009232716585900143,0.008196798155377516
Campylobacter hyointestinalis,198,,,,,,,,,,,,,,,,,,0.0050000000000000044,0.0,0.0049999999999999906,0.0049999999999999906
Campylobacter iguaniorum,1244531,,,,,,,,,,,,,,,,0.02999999999999997,0.010000000000000009,0.062360956446232324,0.062360956446232324,0.06480740698407861,0.06649979114420002
Campylobacter insulaenigrae,260714,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.16750000000000004,0.16750000000000004
Campylobacter jejuni,197,,,,,0.00240280021036767,0.0013367838063967493,0.03023376528412511,0.034858162776711867,0.016178764122890696,0.02149260985549802,0.024333263820530537,0.007765375184044966,0.009751397805939385,0.011158891946228955,0.006223865926858057,0.007094750596723138,0.007564477121153835,0.007995358318642112,0.0047257671030149235,0.002723616806116033,0.0026643600678930564
Campylobacter lari,201,,,,,,,,,,,0.03741657386773942,0.028963578661637946,0.02460803843372233,0.008164965809277256,0.01414213562373095,0.010801234497346436,0.05029599884682678,0.08093930982532531,0.0823862852664204,0.07900751546530241,0.07602425599767483
Campylobacter pinnipediorum,1965231,,,,,,,,,,,,,,,,,,,0.047667832153583646,0.06745368781616022,0.06745368781616022
Campylobacter sputorum,206,,,,,,,,,,,,,,,,,,,0.05400617248673217,0.05169354139756939,0.04988876515698588
Campylobacter subantarcticus,497724,,,,,,,,,,,,,,,,,0.03,0.0,0.0,0.0049999999999999906,0.0
Candidatus Arthromitus sp. SFB-mouse,49118,,,,,,,,,,,,,0.09000000000000002,0.07,0.08000000000000002,0.08499999999999999,0.07500000000000001,0.04000000000000001,0.04000000000000001,0.04500000000000001,0.04500000000000001
Candidatus Carsonella ruddii,114186,,,,,,,,0.01,0.01,0.005,0.0,0.0,0.0,0.03624334762288909,0.03741657386773942,0.012347839317162705,0.007973722274670735,0.0087488976377909,0.00415739709641549,0.00415739709641549,0.00415739709641549
Candidatus Kinetoplastibacterium blastocrithidii,233181,,,,,,,,,,,,,,0.0,0.020000000000000018,0.020000000000000018,0.0050000000000000044,0.0050000000000000044,0.010000000000000009,0.0050000000000000044,0.0
Candidatus Liberibacter asiaticus,34021,,,,,,,,,,,,,0.0,0.0,0.007500000000000007,0.05666666666666664,0.004166666666666652,0.007499999999999951,0.02999999999999997,0.026666666666666672,0.026666666666666672
Candidatus Moranella endobia,1048758,,,,,,,,,,,,,0.0,0.0,0.019999999999999962,0.024999999999999967,0.015000000000000013,0.025000000000000022,0.020000000000000018,0.0050000000000000044,0.0050000000000000044
Candidatus Nasuia deltocephalinicola,1160784,,,,,,,,,,,,,,,0.0,0.0,0.005,0.005,0.005,0.005,0.005
Candidatus Phytoplasma australiense,59748,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,0.03500000000000003,0.08000000000000002,0.06,0.05499999999999999,0.05499999999999999,0.05499999999999999
Candidatus Planktophila dulcis,1884914,,,,,,,,,,,,,,,,,,,0.029439202887759464,0.03559026084010435,0.03559026084010435
Candidatus Planktophila lacus,1884913,,,,,,,,,,,,,,,,,,,0.021602468994692852,0.016996731711975913,0.016996731711975913
Candidatus Planktophila versatilis,1884905,,,,,,,,,,,,,,,,,,,0.038586123009300734,0.0410960933531265,0.0410960933531265
Candidatus Portiera aleyrodidarum,91844,,,,,,,,,,,,,,0.014628738838327807,0.01913112646970901,0.02449489742783176,0.03749666651850535,0.049030602688525056,0.061757590626578034,0.051048996072400855,0.051048996072400855
Candidatus Profftella armatura,669502,,,,,,,,,,,,,,,0.0,0.0,0.04500000000000001,0.06999999999999999,0.05,0.05499999999999999,0.05499999999999999
Candidatus Sulcia muelleri,336810,,,,,,,,,,,,,,,,0.005051814855409225,0.032285011932239586,0.014391355429948604,0.011323575230865482,0.08662434864273312,0.08662434864273312
Candidatus Thioglobus singularis,1427364,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.005,0.005
Candidatus Tremblaya princeps,189385,,,,,,,,,,,,,0.0050000000000000044,0.0050000000000000044,0.014999999999999958,0.009999999999999953,0.004999999999999949,0.0,0.0050000000000000044,0.0050000000000000044,0.0
Capnocytophaga canimorsus,28188,,,,,,,,,,,,,0.015000000000000013,0.004999999999999949,0.0025000000000000022,0.0025000000000000022,0.0,0.010000000000000009,0.071366728077888,0.05099019513592784,0.05099019513592784
Capnocytophaga haemolytica,45243,,,,,,,,,,,,,,,,,,0.0,0.030000000000000027,0.040000000000000036,0.04500000000000004
Capnocytophaga sputigena,1019,,,,,,,,,,,,,,,,,,,0.185936070255941,0.071336448530109,0.071336448530109
Carboxydocella thermautotrophica,178899,,,,,,,,,,,,,,,,,,,,0.0,0.0050000000000000044
Carnobacterium maltaromaticum,2751,,,,,,,,,,,,,,,0.0,0.0,0.0,0.015000000000000013,0.030000000000000027,0.015000000000000013,0.010000000000000009
Caulobacter segnis,88688,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0
Caulobacter vibrioides,155892,,,,0.015000000000000013,0.0025000000000000022,0.007500000000000007,0.012500000000000011,0.03749999999999998,0.007500000000000007,0.02999999999999997,0.06944222218666556,0.06944222218666554,0.1023067283548187,0.10206207261596575,0.06940220937885673,0.09131751687868482,0.07961713941664125,0.07813805446487362,0.07261006970263989,0.01929306150465039,0.02041241452319317
Cedecea neteri,158822,,,,,,,,,,,,,,,,0.1739891439780719,0.17594190960528863,0.1614689512637715,0.07586537784494028,0.07778174593052023,0.07778174593052023
Cellulomonas fimi,1708,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999999999999975,0.015
Cellulophaga baltica,76594,,,,,,,,,,,,,,,,0.025000000000000022,0.034999999999999976,0.04999999999999999,0.05499999999999999,0.05999999999999997,0.06499999999999997
Cellulophaga lytica,979,,,,,,,,,,,,,0.050000000000000044,0.04999999999999999,0.04999999999999999,0.061824123303304696,0.0787400787401181,0.07363574011458171,0.026246692913372727,0.020548046676563275,0.016329931618554536
Chlamydia abortus,83555,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.1225
Chlamydia muridarum,83560,,,,,0.002795084971874727,0.006147598616533116,0.013444765477686835,0.013444765477686835,0.013357318920726563,0.019751878866325595,0.021323402636539954,0.01429324578253656,0.015549819130780941,0.018371173070873853,0.02740573331896086,0.017582946283259817,0.017741194999210168,0.01909423996916347,0.020798076834169055,0.01037496987947436,0.01037496987947436
Chlamydia pecorum,85991,,,,,,,,,,,,,0.01414213562373091,0.009428090415820642,0.010897247358851694,0.010897247358851694,0.018708286933869722,0.015000000000000013,0.018708286933869726,0.019202864369671488,0.022912878474779172
Chlamydia pneumoniae,83558,0.004714045207910321,0.004714045207910321,0.004714045207910321,0.007071067811865481,0.005574620066774866,0.006495190528383296,0.006166103577895317,0.006166103577895317,0.006871842709362785,0.00682112730989373,0.006871842709362785,0.008926785535678584,0.010897247358851708,0.01027402333828164,0.01027402333828164,0.01027402333828164,0.00759202798262026,0.009004242827072647,0.009004242827072647,0.0088486502423314,0.0088486502423314
Chlamydia psittaci,83554,,,,,,,,,,,,,0.015011699141373423,0.008944271909999175,0.008944271909999175,0.008245133244661513,0.009590736271122377,0.016944353369518463,0.020778621492079593,0.020805982045769673,0.019197685045627553
Chlamydia suis,83559,,,,,,,,,,,,,,,,,,,0.10999999999999999,0.05526591162420393,0.05737035841522481
Chlamydia trachomatis,813,,,0.001734638617086613,0.002911038989820732,0.004016999435435706,0.005357248640583224,0.008582597266281178,0.009117962708099853,0.009927735086164468,0.004417350403856005,0.003963830733918738,0.002297965832273923,0.002297965832273923,0.0023158617678684895,0.0005714285714285783,0.0005609519081774408,0.0005235171392899805,0.0005900554786750203,0.0005900554786750203,0.0010880191871240528,0.0008956999217526926
Chlorobium phaeobacteroides,1096,,,,,,,,0.0,0.0,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chloroflexus aurantiacus,1108,,,,,,,,,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.020000000000000018,0.0050000000000000044,0.0,0.015000000000000013,0.019999999999999962,0.014999999999999958
Chromobacterium vaccinii,1108595,,,,,,,,,,,,,,,,,,0.0,0.0,0.009999999999999995,0.009999999999999995
Chromobacterium violaceum,536,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.009999999999999995,0.009999999999999995
Chryseobacterium indologenes,253,,,,,,,,,,,,,,,,,,,0.2855112373737094,0.12597275817600068,0.12597275817600068
Chryseobacterium indoltheticum,254,,,,,,,,,,,,,,,,,,,,0.0050000000000000044,0.0050000000000000044
Chryseobacterium lactis,1241981,,,,,,,,,,,,,,,,,,,,0.015000000000000013,0.015000000000000013
Chryseobacterium nakagawai,1241982,,,,,,,,,,,,,,,,,,,,0.025000000000000022,0.02999999999999997
Chryseobacterium shandongense,1493872,,,,,,,,,,,,,,,,,,,,0.05499999999999999,0.057499999999999996
Chryseobacterium taklimakanense,536441,,,,,,,,,,,,,,,,,,,0.020000000000000018,0.057154760664940844,0.057154760664940844
Citrobacter amalonaticus,35703,,,,,,,,,,,,,,,,,0.0049999999999999975,0.0049999999999999975,0.02,0.06018490028422596,0.06182412330330469
Citrobacter freundii,546,,,,,,,,,,,,,,,,0.011882717685438658,0.12026931230780859,0.11848361636504338,0.10919810784702093,0.10448552287181184,0.09838994104514046
Citrobacter koseri,545,,,,,,,,,0.03149900792088541,0.01430690392782451,0.02861380785564898,0.03577272005313545,0.04477373672143078,0.040233692348577696,0.0248746859276655,0.02046338192968112,0.014790199457749037,0.02449489742783178,0.16067358214715946,0.08423775875461074,0.08694826047713662
Citrobacter werkmanii,67827,,,,,,,,,,,,,,,,,,,0.01414213562373095,0.016329931618554522,0.012472191289246471
Citrobacter youngae,133448,,,,,,,,,,,,,,,,,,,,0.0,0.0
Clavibacter michiganensis,28447,,,,,,,,,0.06833333333333333,0.1185405072194811,0.13021349989749742,0.12739556361832083,0.11671427600007732,0.09710628007307062,0.1429927046399463,0.1071171044888447,0.04455541701280761,0.04130584510098025,0.04340449996583246,0.05057691856329352,0.06355710953811151
Clostridioides difficile,1496,,,,,,,,,,,0.04816458959621915,0.033216775380320494,0.047135309622346216,0.04856181627575311,0.04758765213179429,0.14487176108715538,0.1549797800651982,0.18151777362537042,0.012840239756972278,0.0013972786204807554,0.0010610923404761959
Clostridium acetobutylicum,1488,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999997,0.09499999999999997,0.09499999999999997,0.09500000000000003,0.10999999999999999,0.10999999999999999,0.11499999999999999,0.10499999999999998,0.10499999999999998
Clostridium baratii,1561,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.035,0.035
Clostridium beijerinckii,1520,,,,,,,,,0.027500000000000024,0.05250000000000005,0.04499999999999999,0.02999999999999997,0.04249999999999998,0.04749999999999999,0.03750000000000003,0.03750000000000003,0.03999999999999998,0.1371941041817112,0.08058045592166385,0.020412414523193124,0.020412414523193124
Clostridium botulinum,1491,,,,,,,,,0.05195183536006126,0.026356635020893505,0.02574997836386431,0.028174862328340877,0.027639125342258198,0.027167096945801633,0.028059640258539485,0.025248625136878127,0.018274825902831054,0.015488273671238941,0.018602903730624537,0.013183644249090277,0.013183644249090277
Clostridium butyricum,1492,,,,,,,,,,,,,,,,,0.024494897427831758,0.11440668201153677,0.11897712198383162,0.11469767022723504,0.11469767022723504
Clostridium chauvoei,46867,,,,,,,,,,,,,,,,,,,0.19749999999999998,0.18250000000000002,0.19
Clostridium kluyveri,1534,,,,,,,,,0.12999999999999995,0.15999999999999998,0.09899494936611664,0.09899494936611664,0.0758653778449403,0.08055363982396382,0.07408703590297624,0.07408703590297624,0.07483314773547885,0.13767917618708922,0.13735598518691008,0.12083045973594572,0.12083045973594572
Clostridium novyi,1542,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
Clostridium pasteurianum,1501,,,,,,,,,,,,,,,0.008164965809277261,0.15848895860595463,0.1444547939668324,0.1840303983041932,0.18619546181365432,0.1634539308184419,0.1634539308184419
Clostridium perfringens,1502,,,,,,0.01520690632574553,0.017173289580042578,0.04415251345557173,0.06313477647065839,0.08139410298049853,0.08225569889071516,0.09378699270154685,0.10758923944542242,0.10982258419833327,0.11331568490038989,0.11691212274372768,0.0920024154272291,0.06504613747179766,0.046840153714521465,0.03412395704551926,0.03412395704551926
Clostridium saccharobutylicum,169679,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.26875,0.26249999999999996,0.26125
Clostridium septicum,1504,,,,,,,,,,,,,,,,,,,,0.0,0.030000000000000013
Clostridium sporogenes,1509,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Clostridium tetani,1513,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.024999999999999994,0.02500000000000001,0.02500000000000001,0.024999999999999994,0.015000000000000006,0.015000000000000006
Collimonas arenae,279058,,,,,,,,,,,,,,,,0.005,0.005,0.33707895547218936,0.3395094500402996,0.29709706606876257,0.2946561084081276
Collimonas fungivorans,158899,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.045,0.035,0.02500000000000001,0.02500000000000001
Collimonas pratensis,279113,,,,,,,,,,,,,,,,,,0.010000000000000009,0.015000000000000013,0.01999999999999999,0.024999999999999994
Collinsella aerofaciens,74426,,,,,,,,,,,,,,,,,,,0.0,0.06,0.05499999999999999
Comamonas testosteroni,285,,,,,,,,,,,,,,,,0.0,0.07,0.045,0.04000000000000001,0.025,0.025
Corynebacterium ammoniagenes,1697,,,,,,,,,,,,,,,,,,,0.020000000000000018,0.019999999999999962,0.019999999999999962
Corynebacterium camporealensis,161896,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Corynebacterium diphtheriae,1717,,,,,0.019361691720831558,0.022274056875519498,0.02077532314720395,0.02872281323269017,0.028793085506058306,0.027560230886743566,0.02644143830928917,0.027849701387033538,0.03377109444077719,0.009070642385629697,0.009049468482656548,0.009890424604950656,0.00864308670821975,0.00697137652855933,0.007793246683991923,0.008885750012687824,0.009840524293316243
Corynebacterium glutamicum,1718,,,,,,0.04200194358962597,0.0466508962662989,0.05028358355875407,0.04956720854824595,0.05200667147156238,0.05478231503702929,0.05817478940614207,0.0626200887112441,0.05431315096131819,0.04919836980873181,0.050352634043335204,0.052065500348413174,0.054660548023268855,0.05537700104644492,0.059195283871716194,0.059195283871716194
Corynebacterium imitans,156978,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044
Corynebacterium jeikeium,38289,,,,,,,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.24567367696917705,0.2430820620467271
Corynebacterium kutscheri,35755,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.031666666666666676,0.02999999999999997
Corynebacterium pseudotuberculosis,1719,,,,,,,,,,,,0.015522249400880464,0.007295866166545937,0.00738528404192532,0.007479787583928102,0.0063993515161295585,0.0028301738934970845,0.0005714285714285783,0.0,0.0,0.0
Corynebacterium renale,1724,,,,,,,,,,,,,,,,,,,,0.05499999999999999,0.04499999999999999
Corynebacterium stationis,1705,,,,,,,,,,,,,,,,,,0.0,0.065,0.0625,0.06
Corynebacterium striatum,43770,,,,,,,,,,,,,,,,,,,0.22249999999999998,0.23249999999999998,0.23249999999999998
Corynebacterium ulcerans,65058,,,,,,,,,,,,,0.14641076159596708,0.1254536213551092,0.12742034548864026,0.10916552162249356,0.09283198682446575,0.09356281312572853,0.08722958213817143,0.09221713506718807,0.09206790971885918
Corynebacterium urealyticum,43771,,,,,,,,,,0.04499999999999999,0.04999999999999999,0.05499999999999999,0.07,0.07,0.12498888839501783,0.13695092389449423,0.15326085243430196,0.15369522511198005,0.049665548085837785,0.055577773335110214,0.04988876515698588
Coxiella burnetii,777,,,,,,,,,0.014142135623730963,0.008000000000000007,0.007859884081701065,0.007859884081701065,0.008666666666666652,0.008666666666666652,0.008666666666666652,0.00733333333333334,0.007557189365836407,0.008393118874676102,0.008393118874676102,0.008393118874676102,0.007423685817106705
Cronobacter malonaticus,413503,,,,,,,,,,,,,,,0.0,0.0,0.0,0.04999999999999999,0.05000000000000002,0.05,0.045
Cronobacter sakazakii,28141,,,,,,,,,0.012472191289246483,0.021213203435596444,0.024944382578492966,0.023570226039551608,0.03118047822311616,0.1414876319683102,0.16544290304109957,0.17805078863440435,0.04763139720814412,0.04468057930092968,0.0511737237261468,0.05018714974971183,0.052301210948377364
Cupriavidus metallidurans,119219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03499999999999999,0.03499999999999999
Cupriavidus necator,106590,,,,,,,,0.04500000000000001,0.039999999999999994,0.020000000000000004,0.010000000000000009,0.010000000000000009,0.0793025150224688,0.06548960901462833,0.06164414002968977,0.049216076867444676,0.02867441755680876,0.016996731711975948,0.01247219128924647,0.009428090415820628,0.01414213562373095
Cutibacterium acnes,1747,,,,,,0.013748421626580383,0.012468501981660291,0.016662655767380612,0.01899575062130123,0.0152002261496334,0.014833977045957686,0.007300589778306352,0.004846992194478311,0.005135497379352221,0.004079215610874232,0.004954907780283206,0.0017713773674115176,0.0034163007934183863,0.004091182931351015,0.0034065296776110026,0.0034065296776110026
Cutibacterium avidum,33010,,,,,,,,,,,,,,,0.0,0.0,0.0,0.09,0.085,0.07,0.07
Dehalococcoides mccartyi,61435,,,,,,,0.1819523014418889,0.1887040127936988,0.2087606391167752,0.21280925209627935,0.13292084528436882,0.07390381135863924,0.07735936343527598,0.08103828998963662,0.018693314312876692,0.010226110371658093,0.010240659700971964,0.0074434161810585575,0.008014985963805541,0.00841453768453409,0.00841453768453409
Deinococcus radiodurans,1299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000013,0.01999999999999999,0.0050000000000000044,0.0
Desulfitobacterium hafniense,49338,,,,,,,,0.0,0.0,0.0,0.014999999999999958,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.015000000000000013,0.020000000000000018,0.010000000000000009,0.010000000000000009,0.030000000000000027,0.030000000000000027,0.030000000000000027
Desulfovibrio vulgaris,881,,,,,,0.0,0.0,0.0,0.14,0.15666666666666668,0.15666666666666668,0.16166666666666668,0.1716666666666667,0.18,0.1866666666666667,0.18666666666666665,0.185,0.19499999999999998,0.19666666666666666,0.20333333333333337,0.20500000000000002
Dickeya dadantii,204038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickeya dianthicola,204039,,,,,,,,,,,,,,,,,,,0.0,0.035,0.035
Dickeya fangzhongdai,1778540,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.235,0.22499999999999998
Dickeya solani,1089444,,,,,,,,,,,,,,,,,,0.04242640687119283,0.02915475947422651,0.010897247358851664,0.010897247358851664
Dickeya zeae,204042,,,,,,,,,,,0.09000000000000002,0.08499999999999996,0.08999999999999997,0.10999999999999999,0.11000000000000001,0.09499999999999997,0.1897952112731568,0.20138409955990952,0.24055491403558285,0.053541261347363374,0.05436502143433362
Edwardsiella ictaluri,67780,,,,,,,,,,,,,,0.019999999999999962,0.019999999999999962,0.0,0.020000000000000018,0.05500000000000002,0.1108552609887726,0.1114550233153366,0.11614167593456232
Edwardsiella piscicida,1263550,,,,,,,,,,,,,,,0.02,0.02,0.02,0.016996731711975948,0.016329931618554522,0.016329931618554522,0.24179881444429513
Edwardsiella tarda,636,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.11083333333333333,0.07416666666666667,0.24999999999999997,0.23083333333333333,0.09583333333333335
Eggerthella lenta,84112,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.065,0.06
Ehrlichia chaffeensis,945,,,,,,,,0.005400617248673238,0.012472191289246483,0.009428090415820642,0.020138409955990973,0.012472191289246483,0.031180478223116207,0.030912061651652323,0.0348209706929603,0.0040983990776887564,0.004463392767839276,0.0050000000000000044,0.0050000000000000044,0.008172935519138752,0.008172935519138752
Eikenella corrodens,539,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Elizabethkingia anophelis,1117645,,,,,,,,,,,,,,,,0.023044152970137795,0.07343739586281033,0.026275971279225204,0.027592994279949632,0.024814108889903746,0.024814108889903746
Elizabethkingia meningoseptica,238,,,,,,,,,,,,,,,,,,,0.050166389810974696,0.06847546194724709,0.06847546194724709
Elizabethkingia miricola,172045,,,,,,,,,,,,,,,,,0.0,0.0,0.035,0.015,0.015
Enterobacter asburiae,61645,,,,,,,,,,,,,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005,0.005
Enterobacter cloacae,550,,,,,,,,,,,,0.07002365487273239,0.07517786423603424,0.11178604987126906,0.13212583698813926,0.1071870287284802,0.02340093149943656,0.10948575266549954,0.009044810392778959,0.06169960124917099,0.05645425157294316
Enterobacter cloacae complex sp.,2027919,,,,,,,,,,,,,,,,,,,,0.0,0.0
Enterobacter hormaechei,158836,,,,,,,,,,,,,,,,0.10398662307132478,0.06391612559527612,0.17306011800655993,0.019436506316151,0.1039114259571316,0.1115151011198832
Enterobacter roggenkampii,1812935,,,,,,,,,,,,,,,,,0.04000000000000001,0.0771722460186015,0.06599663291074444,0.10780641085864154,0.08602325267042626
Enterococcus casseliflavus,37734,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.03999999999999998,0.02999999999999997
Enterococcus durans,53345,,,,,,,,,,,,,,,,,0.027500000000000024,0.019999999999999962,0.07,0.05499999999999999,0.05249999999999999
Enterococcus faecalis,1351,,,,,0.018157298807917454,0.014852793297895182,0.017538090985528214,0.016345871038277546,0.021121702158759192,0.0205142227084853,0.023816382010778497,0.029333414713428752,0.06926618543304118,0.06346023251699533,0.06241050481378204,0.045358681638689655,0.05119782981511793,0.04204093243494963,0.03609738371559789,0.027537429073898667,0.02606404505145823
Enterococcus faecium,1352,,,,,,,,,,,,,,0.044050274960565274,0.028580175255338677,0.033489936683271014,0.028301295158985437,0.006982173170240394,0.0058023375432693855,0.00466885492828382,0.003845907365006043
Enterococcus hirae,1354,,,,,,,,,,,,,,0.012472191289246433,0.008164965809277268,0.004714045207910321,0.033993463423951875,0.10712142642814274,0.10568230693924126,0.03500000000000003,0.04153311931459037
Enterococcus mundtii,53346,,,,,,,,,,,,,,,0.11249999999999999,0.11000000000000004,0.1275,0.12500000000000003,0.08524474568362951,0.0748331477354788,0.07531415685130004
Epibacterium mobile,379347,,,,,,,,,,,,,,,,,,0.0,0.0,0.034999999999999976,0.03999999999999998
Erwinia amylovora,552,,,,,,,,,,,,0.04496912521077347,0.04898979485566356,0.05734883511361752,0.08178562764256864,0.09177266598624136,0.10338708279513882,0.10656244908763854,0.03299831645537219,0.05734883511361747,0.05715476066494078
Erysipelothrix rhusiopathiae,1648,,,,,,,,,,,,,0.0025000000000000022,0.005833333333333357,0.023346557099389695,0.035416394334464946,0.05265189666310439,0.02282515398241568,0.02282515398241568,0.01807050663032288,0.01807050663032288
Erythrobacter flavus,192812,,,,,,,,,,,,,,,,,,,0.0,0.0,0.015
Erythrobacter litoralis,39960,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia albertii,208962,,,,,,,,,,,,,,,0.012133516482134194,0.01753963764987432,0.060391316520764064,0.04230707847262547,0.05838664230798,0.019843834754849646,0.02341889076033375
Escherichia coli,562,,,,0.009806311738833213,0.017986427548066085,0.015100305946766165,0.014352964529032067,0.03260189265181708,0.024066862754153914,0.009534195833382293,0.0067853427859319105,0.005540422173969031,0.005553991995920799,0.004688377591540292,0.004589160191306627,0.004716789113711599,0.004279440749786676,0.004113649562011125,0.004151469463912896,0.004414787813534185,0.004309415973619343
Ethanoligenens harbinense,253239,,,,,,,,,,,,0.007500000000000007,0.0,0.0025000000000000022,0.007500000000000007,0.015000000000000013,0.019999999999999962,0.007500000000000007,0.007500000000000007,0.016996731711975962,0.016996731711975962
Eubacterium limosum,1736,,,,,,,,,,,,,,,,,0.0,0.0,0.03,0.02500000000000001,0.02500000000000001
Faecalibacterium prausnitzii,853,,,,,,,,,,,,,,,,,,,0.07499999999999998,0.10749999999999998,0.10999999999999999
Fervidobacterium pennivorans,93466,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.010000000000000009,0.015000000000000013,0.03,0.020000000000000018
Fibrobacter succinogenes,833,,,,,,,,,,,0.0,0.0050000000000000044,0.015000000000000013,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.014999999999999958,0.009999999999999953,0.0,0.0050000000000000044,0.0050000000000000044
